id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
20856073,Cosy studio in Antwerp city centre,65855928,Dries,,Stadspark,51.20886,4.41105,Entire home/apt,41,10,80,2019-07-20,1.70,5,257
20857330,Cosy apartment in south / Precioso piso en sur (1),107750838,S.,,Brederode,51.20573,4.39379,Entire home/apt,90,4,0,,,35,364
20858012,Great apartment in south/Magnífico piso en sur (2),107750838,S.,,Brederode,51.20531,4.39285,Entire home/apt,90,4,0,,,35,364
20877217,Trendy apartment in historic building,129799001,Allie,,Historisch Centrum,51.22001,4.39989,Entire home/apt,85,1,216,2021-05-02,4.91,1,196
20942852,"PM87 - Modern, stylish home",150558275,Zeynep,,Universiteitsbuurt,51.22461,4.41121,Entire home/apt,75,2,265,2019-11-29,5.73,2,146
20944578,Small studio 2  in Antwerp Centre,60756836,Ann,,Brederode,51.20398,4.39573,Entire home/apt,45,21,5,2020-01-05,0.35,10,188
20957741,Modern studio in centrum city of Antwerpen,120123723,Khasan,,Centraal Station,51.21689,4.41996,Entire home/apt,50,1,336,2021-07-13,7.36,1,314
20987211,Newly build one bedroom design apartment,103363284,Nathalie,,Eilandje,51.23085,4.41897,Entire home/apt,45,29,6,2020-08-26,0.20,9,353
20994541,Mindblowing little penthouse in Antwerp!,25674863,Sam,,Groenenhoek,51.201,4.44025,Entire home/apt,36,26,3,2021-05-31,0.11,2,271
21003328,Charmante kamer in guesthouse 'Mañana Mañana',151208049,Alejandro,,Sint-Andries,51.21352,4.39132,Private room,108,1,8,2019-11-14,0.19,1,179
21004429,Cosy room and (shared) workspace naar city center,64643964,Klaas,,Stuivenberg,51.21956,4.43135,Private room,26,5,48,2018-03-24,1.06,2,80
21038110,Cosy for 2 Room+Parking+12 min to Antwerp by Metro,2510466,Stijn,,Linkeroever,51.22062,4.36779,Private room,60,1,26,2018-09-22,0.65,1,180
21041642,Comfortable room near De Singel,24474084,Lise,,Middelheim,51.1877,4.39419,Private room,31,2,57,2020-12-21,1.26,1,13
21102559,Modern Studio in Centre Of Antwerp. Great Place!,90573434,Jef,,Stuivenberg,51.2193,4.43267,Entire home/apt,30,6,40,2018-11-12,0.87,2,0
21160052,Spacious  new apartment in Antwerp City Center,80779371,Gaetano,,Stuivenberg,51.22317,4.42874,Entire home/apt,56,2,32,2020-01-02,0.71,1,58
21166870,1bedroom apartment with beautiful courtyard,45792342,Vincent,,Brederode,51.20383,4.40342,Entire home/apt,70,6,13,2018-03-18,0.31,1,0
21168610,Antwerp Eilandje 70 sqm Duplex,90067494,Carine,,Historisch Centrum,51.22683,4.40385,Entire home/apt,85,2,101,2019-02-03,2.34,1,17
21264693,Gardenloft near central station,24189736,Paul,,Borgerhout Intra Muros Zuid,51.21258,4.43176,Entire home/apt,152,5,5,2020-03-18,0.12,2,364
21381205,201 、Antwerp central station's charming apartment,52106350,Jackie,,Amandus - Atheneum,51.21883,4.42487,Entire home/apt,110,2,17,2021-05-15,0.65,5,174
21381692,Antwerp city,41342647,Charlotte,,Zuid,51.21152,4.39543,Entire home/apt,65,2,23,2020-01-27,0.65,1,168
21403775,Spacious Suite in Antwerp,32074613,Bart,,Amandus - Atheneum,51.22903,4.41593,Entire home/apt,59,2,38,2020-02-16,0.84,2,141
21464203,Kamer Adriaan,132999406,Els,,Tuinwijk,51.26779,4.4586,Private room,35,1,111,2019-12-17,2.63,2,173
21503998,Bright spacious apartment in the center of Antwerp,56442347,Timo,,Amandus - Atheneum,51.22389,4.41963,Entire home/apt,38,30,0,,,1,61
21638219,"Gezellige kamer, dichtbij openbaar vervoer.",96703673,Marian,,Borgerhout Intra Muros Zuid,51.21329,4.43596,Private room,30,2,1,2020-03-07,0.06,1,46
21658316,The knight's room,15780894,Simon,,Historisch Centrum,51.22334,4.40475,Private room,39,1,208,2020-01-17,4.73,10,0
21718764,Beautiful studio close to central station,27851106,Loes,,Centraal Station,51.21741,4.41789,Entire home/apt,50,7,31,2019-06-09,0.72,1,6
21750298,Modern Duplex apartment (120 M²),16589114,Valeria,,Groenenhoek,51.19726,4.43556,Private room,37,1,34,2020-03-08,0.78,1,365
21831536,Beautiful one-bedroom apartment,41179586,Karen,,Historisch Centrum,51.21796,4.40036,Entire home/apt,121,2,16,2019-09-18,0.39,2,117
21831718,beautiful duplex apartment,41179586,Karen,,Historisch Centrum,51.21859,4.39838,Entire home/apt,131,2,11,2018-06-27,0.25,2,117
21933479,Kamer Alexander,132999406,Els,,Tuinwijk,51.26714,4.45837,Private room,30,1,88,2018-09-23,1.98,2,136
21942782,"Many Amenities ☆ Self check-in, walk from station",11700039,Rick,,Haringrode,51.20173,4.42508,Entire home/apt,91,3,100,2021-06-01,2.50,1,83
21994745,Contemporary spacious loft with private garden.,86025811,Charlotte,,Hoboken - Centrum,51.16869,4.35992,Entire home/apt,70,2,5,2020-02-21,0.29,1,204
22006435,Bohemian room w/ bathroom in historical domain,11808749,Nils,,Haringrode,51.20282,4.42369,Private room,45,2,58,2018-07-08,1.56,1,360
22023486,Spacious and sunny beautiful apartment,110993942,Rev,,Amandus - Atheneum,51.21885,4.4225,Entire home/apt,115,2,23,2018-05-06,0.53,16,320
22070906,AntwerpCentrum4,161228373,Laura,,Stuivenberg,51.22522,4.4336,Private room,40,1,167,2020-01-26,3.80,3,315
22097777,The Golden Gate {private studio - Central Station},55406436,Dietrich & Sofie,,Amandus - Atheneum,51.22273,4.42091,Entire home/apt,59,2,271,2020-02-14,7.11,2,167
22116787,Preciosa gran casa/Nice big house for 7-20 persons,107750838,S.,,Haringrode,51.2055,4.42063,Entire home/apt,550,7,0,,,35,364
22134240,"Fresh, modern and spacious 2 bedroom apartment",137224236,Hasan,,Borgerhout Extra Muros,51.19934,4.44936,Entire home/apt,60,1,71,2019-12-30,1.73,1,99
22160486,Antwerp Centre - Art Deco (BL27),40455235,Christiane,,Harmonie,51.20976,4.40617,Entire home/apt,200,1,106,2020-01-26,2.47,3,0
22169539,Privilege Guest House - rooms with a view,107899426,Carlo,,Amandus - Atheneum,51.22327,4.4172,Private room,420,15,1,2018-08-02,0.03,1,365
22181904,Characteristic Attic/Suite Casa Zurenborg,6248736,Paolo,,Haringrode,51.20533,4.43166,Private room,60,1,36,2018-09-29,0.89,2,23
22191315,Toffe studio in het hartje van het oude Antwerpen,135610682,Leentje,,Historisch Centrum,51.21961,4.40445,Entire home/apt,56,2,230,2020-07-31,5.26,4,315
22199614,Cozy comfortable studio,45299420,Joran,,Borgerhout Intra Muros Zuid,51.21115,4.4405,Private room,30,4,4,2019-12-21,0.17,4,358
22322894,AntwerpCentrum2,161228373,Laura,,Stuivenberg,51.22658,4.4341,Private room,40,1,124,2019-06-27,2.90,3,290
22372045,301、Antwerp central station's charming apartment,52106350,Jackie,,Amandus - Atheneum,51.21889,4.42438,Entire home/apt,96,2,63,2019-11-03,1.46,5,176
22404084,Stylish room 03 in Historic house,77466862,Martin,,Stadspark,51.20537,4.41633,Entire home/apt,135,1,2,2020-06-14,0.23,4,0
22430104,Beautiful and bright design apartment,77345259,Laura,,Hoogte,51.17432,4.40753,Entire home/apt,100,2,0,,,1,178
22508997,Cosy Suite Casa Zurenborg,6248736,Paolo,,Oud - Berchem,51.20399,4.43136,Private room,85,1,16,2019-12-21,0.39,2,0
22585207,Comfortable apartment in a lovely neighbourhood,50360708,Zhiruo Anita,,Deurne Zuid West,51.19829,4.45725,Entire home/apt,90,2,46,2019-12-22,1.09,1,90
22613237,Antwerp Zuid cosy studio flat,86159902,Steven,,Zuid,51.21072,4.39195,Entire home/apt,60,300,5,2020-03-07,0.12,1,363
22632610,Little Wild Studio,6622709,Stéphanie,,Markgrave,51.19452,4.41056,Entire home/apt,40,6,43,2021-04-01,1.10,1,26
22634142,Overnachting voor 2 aan het Groen Kwartier!,166635033,Tim,,Haringrode,51.20349,4.42781,Private room,50,2,65,2019-08-02,1.53,1,0
22651108,Antwerpen Beautiful room in townhouse,17304167,Karin,,Zurenborg,51.20578,4.42748,Private room,95,1,11,2018-11-03,0.29,1,167
22703318,Charming cozy 4 persons 300 m2 duplex in front of the MAS museum and marina.,119103014,Marc,,Eilandje,51.22863,4.4065,Entire home/apt,160,3,18,2019-05-31,0.44,1,67
22708143,City center Antwerp  ⭐️top located⭐️,167484500,Patrick,,Historisch Centrum,51.22248,4.40388,Entire home/apt,500,100,83,2019-09-28,2.06,2,180
22742449,Cozy 2 bedroom apartement,110993942,Rev,,Amandus - Atheneum,51.21905,4.42292,Entire home/apt,117,2,11,2019-09-29,0.31,16,361
22760259,Knusse studio met zicht op de kathedraal,135610682,Leentje,,Historisch Centrum,51.21963,4.40265,Entire home/apt,49,2,114,2020-09-06,2.68,4,358
22805099,Stijlvol appartement aan het Stadspark (WIFI),8919910,Kristel,,Stadspark,51.21073,4.4117,Entire home/apt,85,1,17,2018-09-17,0.41,1,106
22962721,Nice and private appartment for max 6p,50457379,Mel,,Deurne Zuid West,51.20635,4.45771,Entire home/apt,54,2,153,2019-02-09,3.83,2,312
22964399,Cozy Apartment on Most Central Location in Antwerp,165436938,Elisabeth,,Theaterbuurt-Meir,51.21956,4.40849,Entire home/apt,60,1,150,2019-01-31,3.56,45,342
22993422,Design City Centre Apartment,170532458,Catherine,,Harmonie,51.20826,4.40887,Entire home/apt,68,2,180,2019-12-26,4.40,2,157
23001137,Knus verblijf in het eeuwenoude Begijnhof,13954955,Hannah,,Universiteitsbuurt,51.22212,4.41438,Entire home/apt,87,5,0,,,1,89
23011361,Lofty style apartment,15265893,Leen,,Amandus - Atheneum,51.22079,4.42064,Entire home/apt,70,60,9,2019-09-30,0.22,1,166
23028504,Antwerp J&J Apartment,147371686,Kristine,,Sint-Andries,51.21521,4.39733,Entire home/apt,80,2,132,2019-09-26,3.20,1,51
23033176,"Mooi, licht en comfortabel app. te Antwerpen",170915114,Marie-Christine,,Stuivenberg,51.22813,4.43036,Entire home/apt,59,2,100,2021-05-23,2.42,1,43
23034636,Apartment in the historical center of Antwerp,170928209,Elise,,Historisch Centrum,51.22155,4.40297,Entire home/apt,75,1,58,2019-04-28,1.39,1,92
23049794,Roaring 20's Apartment,103947136,Charissa,,Theaterbuurt-Meir,51.21789,4.41036,Entire home/apt,106,1,21,2018-12-06,0.66,2,320
23051224,Spacious apartment at 'Den Dam' for two,105681380,Daan,,Dam,51.2345,4.42278,Entire home/apt,80,2,23,2019-07-28,0.58,1,195
23141079,Lovely spacious house close to parks and tramway,24417341,Marleen,,Deurne Zuid Oost,51.20173,4.46184,Entire home/apt,59,3,60,2020-02-09,1.52,1,151
23162754,Penthouse Studio with Terrace and Park View,150914667,Kristel,,Centraal Station,51.21165,4.41857,Private room,68,2,41,2021-05-24,1.11,1,100
23217525,Cute Cozy Apartment Central Antwerp,165436938,Elisabeth,,Sint-Andries,51.21738,4.39813,Entire home/apt,60,1,137,2020-02-28,3.33,45,349
23224114,Cozy place in trendy area with unique terrace!,12599014,Majida,,Brederode,51.20013,4.38999,Entire home/apt,65,2,33,2019-09-02,0.82,1,0
23364073,Bright and sunny House with 2 duplex Apartments!,84498948,Klaartje,,Harmonie,51.20671,4.40624,Entire home/apt,280,2,65,2021-06-27,1.59,3,273
23372858,Private attic in town house from 1890,174207585,Sylvie,,Amandus - Atheneum,51.22453,4.42085,Private room,64,1,96,2019-12-15,2.54,1,152
23386612,Perfectly located luxury & beautiful apartment,13286840,Axel,,Theaterbuurt-Meir,51.21574,4.40758,Entire home/apt,100,29,16,2020-07-30,0.42,1,291
23392537,Charlie’s Loft (Bed and Breakfast),174166821,Charlie’S,,Zuid,51.21079,4.39551,Entire home/apt,198,1,1,2021-05-13,0.44,1,355
23392809,Sincerity Yours!!,173362403,Meyrem,,Haringrode,51.20301,4.42625,Private room,40,2,29,2019-02-10,1.12,1,84
23395109,Bright apartment in trendy Antwerp South district,6930093,"Ian, Jande En Marie",,Zuid,51.20845,4.39108,Entire home/apt,83,2,43,2018-08-26,1.04,3,196
23444238,Simone's Kitchen B&B - Deluxe Double Room,110469250,Alistair,,Stadspark,51.20727,4.41483,Private room,66,1,11,2018-07-11,0.28,2,346
23521144,Duchess,43658721,Nicole,,Stadspark,51.20626,4.41043,Entire home/apt,160,30,41,2018-08-13,1.03,1,106
23524053,Simone's Kitchen B&B - Double Room,110469250,Alistair,,Stadspark,51.20889,4.41442,Private room,64,1,43,2021-05-24,1.06,2,352
23558021,Private room in a shared family apartment.,82515107,Wahid,,Merksem - Heide,51.25023,4.44916,Private room,17,1,122,2019-10-18,3.03,1,0
23561915,L2V · Lovely Miniflat near Antwerp South district,80891301,Erika,,Theaterbuurt-Meir,51.21034,4.40419,Entire home/apt,71,1,6,2019-08-25,0.15,3,31
23628172,TheDUPLEX(+terrace!): Nature&City life of Antwerp!,93506620,Stig,,Deurne Zuid Oost,51.20352,4.4754,Entire home/apt,98,2,150,2020-08-10,3.87,1,62
23694647,Ideally located studio/apartment,87235894,Hannelore,,Markgrave,51.19374,4.41082,Entire home/apt,35,4,3,2018-03-11,0.10,1,14
23755415,Feel Home,165968147,Ingrid,,Linkeroever,51.21772,4.3816,Private room,59,1,130,2020-01-01,3.37,1,159
23786630,Modern and spacious studio in the City Centre-70m2,157495101,Tinka,,Historisch Centrum,51.22722,4.40144,Entire home/apt,66,2,109,2019-10-30,2.76,1,69
23825073,4 Cosy rooms near Central Station ~ private Studio,4396703,Son,,Amandus - Atheneum,51.2215,4.42607,Private room,80,1,5,2019-04-21,0.18,5,342
23984499,Room with a great view close to central station!,20028067,Randy,,Stadspark,51.21007,4.42197,Private room,95,2,10,2019-04-01,0.25,1,362
23984840,"Big, bright sunny app. in center of Antwerp",16627148,Lieselot,,Stuivenberg,51.21954,4.43167,Entire home/apt,121,1,19,2020-03-15,0.48,1,0
24015804,Central Park apartment,60219699,Eugene,,Stadspark,51.20987,4.41509,Entire home/apt,59,2,4,2020-08-01,0.10,34,365
24040311,2 persons room,154010785,Sade,,Hoogte,51.17458,4.40738,Private room,44,2,25,2020-01-15,0.79,1,364
24061317,Instaworthy view 2 | A location | peaceful | shops,4563513,Rayes,,Theaterbuurt-Meir,51.2133,4.4105,Entire home/apt,82,1,250,2019-10-27,6.22,3,335
24061523,"Beautiful, spacious house close to everything.",181144506,Frederik,,Amandus - Atheneum,51.22093,4.4197,Entire home/apt,104,6,19,2021-04-21,0.48,1,23
24170223,Penthouse met uniek zicht op Antwerpen 15e etage,8508094,Bert,,Borgerhout Extra Muros,51.20404,4.4447,Entire home/apt,75,2,2,2020-02-09,0.11,1,0
24308139,"Zonnige, trendy Duplex in hartje Antwerpen",90201257,Erwin,,Historisch Centrum,51.22465,4.39915,Entire home/apt,95,2,14,2018-12-01,0.36,1,0
24340681,Lovely house in trendy location.,43185160,Yan,,Oud - Berchem,51.20003,4.42218,Entire home/apt,196,2,107,2019-11-02,2.82,4,51
24419851,Cosy one bedroom appartment Antwerp South,22432864,Lenka,,Zuid,51.20724,4.38814,Entire home/apt,60,2,17,2019-06-23,0.44,1,199
24426695,Topliging 1,174048356,Saami,,Universiteitsbuurt,51.22387,4.40565,Entire home/apt,46,1,111,2019-12-01,2.91,1,107
24440403,Smartflats City Theatre 201 - 2bed - Meir,2792958,Alex,,Theaterbuurt-Meir,51.21654,4.40585,Entire home/apt,210,1,23,2018-12-02,0.59,29,293
24486262,Perfecte locatie voor een perfect uitstapje,135610682,Leentje,,Historisch Centrum,51.22095,4.40323,Entire home/apt,51,2,151,2020-03-15,4.15,4,330
24518063,Entrepot3/Workspace-Appartement/Kloosterstraat2000,334804,Ann,,Sint-Andries,51.21646,4.39297,Entire home/apt,71,2,20,2021-06-30,0.52,2,331
24548862,"Apartment with terrace, top location, musea, resto",123763332,Mk,,Brederode,51.20594,4.39438,Entire home/apt,95,2,44,2019-04-18,1.12,1,169
24596945,Biekorfstraat,110933932,Françoise,,Stuivenberg,51.22897,4.42627,Private room,50,1,126,2019-09-04,3.23,2,88
24669581,Oase van licht,33357801,Gerdje & Luc,,Theaterbuurt-Meir,51.21598,4.40811,Entire home/apt,75,2,48,2018-07-08,1.27,1,0
24670984,Central duplex apartment to discover Antwerp,75599611,Yves,,Amandus - Atheneum,51.21993,4.41947,Entire home/apt,213,2,22,2020-03-03,0.60,1,178
24713161,ART DECO N° 10 - Stylish ground floor apartment,65444246,Seb,,Oud - Berchem,51.204,4.43052,Entire home/apt,112,1,35,2020-02-16,0.92,1,0
24829527,Antwerp - spatious one bedroom ap. for 2,48602699,Anthony,,Zuid,51.20779,4.38678,Entire home/apt,100,2,20,2019-09-13,0.53,1,357
24900105,Cosy  apartment two steps from the museum,188263278,Christine,,Zuid,51.20916,4.39688,Entire home/apt,140,2,17,2020-10-04,0.45,2,140
24961581,Beautifull apartment,96214620,Wim,,Borgerhout Intra Muros Zuid,51.21408,4.43844,Entire home/apt,70,2,33,2019-04-01,1.02,1,18
25023469,Het stulpje,184651827,Hans,,Oud - Berchem,51.19701,4.4172,Entire home/apt,100,2,31,2018-08-04,0.82,1,362
25046162,Verblijf in uniek Antwerps Belle Epoque Herenhuis,189344283,Xenia,,Oud - Berchem,51.20268,4.43351,Private room,140,1,2,2019-04-21,0.07,1,365
25049639,Antwerpen Huis met een uitzicht,1302973,Lily,,Deurne Zuid Oost,51.19569,4.46736,Entire home/apt,99,3,8,2019-08-05,0.23,1,221
25068907,Antwerpen quiet appartment in green surroundings,50671362,Filip,,Hoboken - Centrum,51.17379,4.35394,Entire home/apt,50,2,58,2019-12-08,1.52,1,0
25071158,Sunny studio overlooking the city park.,820292,Jonas,,Centraal Station,51.21428,4.41627,Entire home/apt,38,9,20,2021-06-04,0.71,1,80
25148862,Maison Emile - Executive Room,186414084,Yannick,,Zuid,51.20501,4.3879,Private room,137,1,1,2020-12-18,0.14,3,357
25150029,Maison Emile - Superior Room,186414084,Yannick,,Brederode,51.20437,4.38925,Private room,119,1,4,2021-06-27,0.13,3,360
25152004,Maison Emile - Comfort Single Room,186414084,Yannick,,Zuid,51.20557,4.38913,Private room,85,1,0,,,3,365
25187793,An Lovely Appartment near by center station,77193563,Deona,,Amandus - Atheneum,51.2195,4.42032,Private room,38,1,10,2018-07-06,0.27,1,365
25201647,Amazing place in the heart of Antwerp with view,38459356,Anthony,,Historisch Centrum,51.22592,4.40146,Entire home/apt,130,6,12,2019-07-01,0.31,1,91
25242718,Nice fully furnished apartment in 't Zuid,39675140,Giel,,Zuid,51.20819,4.3998,Entire home/apt,25,10,7,2019-10-31,0.20,1,0
25493896,Arthur and James Antwerp,192406503,Soufiane,,Centraal Station,51.21799,4.42594,Private room,67,7,1,2019-04-04,0.04,2,365
25501058,Rooftop apartment in historic house,77466862,Martin,,Haringrode,51.20371,4.41706,Private room,140,1,3,2019-06-01,0.09,4,76
25507520,The Woodhouse,119340787,Matteo,,Amandus - Atheneum,51.21827,4.4281,Entire home/apt,129,1,22,2019-07-28,0.78,1,89
25515794,* Casa Amazing * with lovely garden,52384223,Annelies,,Deurne Zuid West,51.20937,4.45742,Entire home/apt,91,1,72,2018-08-14,1.91,1,39
25532901,STUDIO in the heart of Antwerp!,174932988,Olivier,,Universiteitsbuurt,51.21967,4.41386,Entire home/apt,72,2,131,2020-01-13,3.52,5,154
25569352,spacious & light private room in the heart of A,13377217,Kenny,,Centraal Station,51.21734,4.4264,Private room,45,2,98,2020-02-10,2.65,2,330
25610607,B&B Arthur and James,192406503,Soufiane,,Amandus - Atheneum,51.2194,4.42536,Private room,206,1,1,2018-07-29,0.03,2,365
25854261,New renovated studio perfectly located in Antwerp,157933790,Sander,,Universiteitsbuurt,51.21998,4.41497,Entire home/apt,68,5,12,2018-12-12,0.32,1,0
25960097,"""Pagadder Flat""",193627086,Willy,,Historisch Centrum,51.22307,4.39946,Entire home/apt,59,5,30,2020-01-23,0.84,2,13
25973713,Complete house | 14 people | Antwerp City Center,4113286,Kathleen,,Sint-Andries,51.21551,4.3964,Entire home/apt,477,2,30,2018-07-23,0.84,2,233
26023466,Well located cozy duplex with an amazing terrace,195447870,Barbara,,Historisch Centrum,51.2257,4.40442,Entire home/apt,123,1,156,2019-12-14,4.19,2,301
26112457,Sunny & spacious loft in the center of Antwerp,196294266,Marie,,Theaterbuurt-Meir,51.21449,4.41013,Entire home/apt,49,3,34,2020-02-09,0.91,1,0
26114800,Moderne kamer op de beste locatie van de stad.,167506909,Robert,,Theaterbuurt-Meir,51.21645,4.41324,Private room,39,1,354,2021-07-04,9.71,1,19
26181108,"Virginie LOVEling, quiet, with lovely garden",37722028,Zouhra,,Stuivenberg,51.22013,4.43081,Entire home/apt,95,2,42,2019-11-04,1.17,3,351
26193437,"Green, bright apartment with amazing views",20296074,Stan,,Markgrave,51.1975,4.40932,Entire home/apt,90,2,8,2018-06-25,0.22,1,0
26298543,"Room Rosalie LOVEling, with private bathroom!",37722028,Zouhra,,Stuivenberg,51.21944,4.43114,Entire home/apt,51,2,40,2019-03-25,1.13,3,351
26317331,Nice appartement with terrace and airco,197906689,Guy,,Wilrijk Centrum,51.17193,4.39071,Entire home/apt,75,120,1,2019-01-07,0.03,1,364
26327799,"Top located, fully equipped, 50m2 flat (1st floor)",197996259,Bart,,Universiteitsbuurt,51.22001,4.40641,Entire home/apt,67,1,196,2019-11-08,5.28,2,199
26330334,"Top located, fully equipped, 50m² flat (2nd floor)",197996259,Bart,,Theaterbuurt-Meir,51.21936,4.40816,Entire home/apt,67,1,244,2019-10-12,6.64,2,336
26347234,Cosy Antwerp City Center apartment,193627086,Willy,,Historisch Centrum,51.22246,4.39943,Entire home/apt,37,30,4,2020-10-19,0.13,2,300
26351917,Simple but nice budget room in French appartment.,10090207,Paul,,Stadspark,51.21177,4.41038,Private room,45,1,7,2020-03-08,0.25,2,320
26457685,bright studio in historical center of Antwerp,198954594,Roy & Heidi,,Historisch Centrum,51.21941,4.4027,Entire home/apt,55,2,93,2019-11-17,2.57,1,177
26464842,Irina&Gianpaolo,35217596,Irina,,Universiteitsbuurt,51.22181,4.40828,Entire home/apt,58,2,22,2020-02-28,0.67,1,268
26477493,Loft appartment 120 m²,66862862,Koen,,Amandus - Atheneum,51.22402,4.41852,Entire home/apt,110,2,9,2019-07-21,0.25,1,0
26578804,D.Cristina Guest House,164049778,Helio,,Stuivenberg,51.22877,4.42722,Private room,38,2,31,2019-02-24,0.87,1,364
26592318,Luxurious Condo in Antwerp (incl. Indoor Parking),103833743,Marnik,,Middelheim,51.18304,4.39287,Entire home/apt,89,2,20,2019-05-06,0.54,1,315
26615200,Apartment in the greenest suburb of Antwerp,38361136,Stephanie,,Hoogte,51.18176,4.39052,Entire home/apt,60,3,14,2021-07-09,0.38,1,31
26635846,The Prince  Cosy bovenhuis supercentraal gelegen,199487811,Kristel,,Universiteitsbuurt,51.22288,4.41183,Entire home/apt,162,2,57,2019-12-22,1.63,3,252
26652309,Blue beautiful hygienic apartment in the centre,36696454,Billy,,Sint-Andries,51.21491,4.39848,Entire home/apt,73,2,40,2021-03-17,1.10,2,229
26668817,Cozy Studio In Heart Of Antwerp City,200479402,Eline,,Amandus - Atheneum,51.21957,4.4228,Entire home/apt,78,1,26,2019-10-23,0.83,1,3
26672728,Beautiful backyardhouse / quite nest in the centre,22870687,Katrien,,Stuivenberg,51.21967,4.43457,Entire home/apt,55,15,18,2020-01-04,0.50,1,8
26764297,Unique Apartment with Terrace - 10 min to Station,88607358,Uwe,,Zurenborg,51.21062,4.42379,Entire home/apt,57,7,66,2021-01-31,2.00,1,15
26774974,Cosy city house,201323825,Tamara,,Brederode,51.20714,4.4021,Entire home/apt,85,7,0,,,1,173
26802748,Green urban oasis on car-free courtyard,34449017,Martha,,Borgerhout Intra Muros Zuid,51.21425,4.429,Entire home/apt,85,2,9,2019-09-12,0.25,1,13
26891592,Industrial loft/appartment Antwerp,101477048,Julie,,Kiel,51.18194,4.38196,Entire home/apt,52,2,47,2019-08-13,1.31,1,114
